Timestamp sec,Timestamp nanosec,Target x,Target y,Target z, Target sec, Target nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,Sensor x,Sensor y,Sensor z,Sensor qw,Sensor qx,Sensor qy,Sensor qz,Sensor sec,Sensor nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J10,J11,J12,J20,J21,J22,J30,J31,J32,J40,J41,J42,J sec,J nanosec,Control x,Control y,Control z,Control sec,Control nanosec,Robot x,Robot z,Robot sec,Robot nanosec,Depth,Depth sec,Depth nanosec,Key,Key sec,Key nanosec
1683815992,849601097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815992,826713638,113.0,1683815992,800196286,0,0,0
1683815993,449667475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815993,426686604,113.0,1683815992,800196286,0,0,0
1683815994,49688370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815994,26643711,113.0,1683815993,799810395,0,0,0
1683815994,649614446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815994,626633922,113.0,1683815993,799810395,32.0,1683815994,579423728
1683815995,249624454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7425,-0.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683815995,140863178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815995,226612596,113.0,1683815994,803425069,0,0,0
1683815995,849602405,57.7425,-120.0,1.1037500000000002,1683815995,336066683,57.7425,0.0,1.1037500000000002,1683815995,336066683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7425,-0.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683815995,740707347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815995,826589810,113.0,1683815995,802521681,0,0,0
1683815996,449737534,57.7425,-120.0,1.1037500000000002,1683815996,336061814,57.7425,0.0,1.1037500000000002,1683815996,336061814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7425,-0.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683815996,340874728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815996,426574660,113.0,1683815995,802521681,0,0,0
1683815997,49671916,57.7425,-120.0,1.1037500000000002,1683815996,336061814,57.7425,0.0,1.1037500000000002,1683815996,336061814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7425,1.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683815996,940756505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815997,26563854,112.0,1683815996,802040990,0,0,0
1683815997,649684960,57.7425,-120.0,1.1037500000000002,1683815997,336089411,57.7425,0.0,1.1037500000000002,1683815997,336089411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7425,1.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683815997,540954677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815997,626532870,112.0,1683815996,802040990,0,0,0
1683815998,250040996,57.7425,-120.0,1.1037500000000002,1683815997,336089411,57.7425,0.0,1.1037500000000002,1683815997,336089411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7425,-0.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683815998,140784924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815998,226507723,113.0,1683815997,805307078,0,0,0
1683815998,849694215,57.7425,-120.0,1.1037500000000002,1683815998,336027098,57.7425,0.0,1.1037500000000002,1683815998,336027098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7425,-0.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683815998,740778430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815998,826486281,113.0,1683815998,805107697,0,0,0
1683815999,449612682,57.7425,-120.0,1.1037500000000002,1683815999,336062329,57.7425,0.0,1.1037500000000002,1683815999,336062329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7425,-0.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683815999,340833071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683815999,426468022,113.0,1683815998,805107697,0,0,0
1683816000,50236714,57.7425,-120.0,1.1037500000000002,1683815999,336062329,57.7425,0.0,1.1037500000000002,1683815999,336062329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7425,-14.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683815999,940977679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683816000,26460677,127.0,1683815999,804262826,0,0,0
1683816000,649698124,57.7425,-120.0,1.1037500000000002,1683816000,336022721,57.7425,0.0,1.1037500000000002,1683816000,336022721,-0.00873854125142494,-0.03674353309121836,213.9999320736096,0.9999956798730066,0.0026250804628376494,-0.0006219101598376719,-0.0011672256165490551,1683816000,441084568,57.733761458748575,-213.9999320736096,1.0670064669088029,0.7052475141990221,0.7089599385918877,0.00038559625732645814,-0.0012651100399465134,1683816000,539174938,57.7425,-14.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816000,541019578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683816000,626423901,127.0,1683815999,804262826,0,0,0
1683816001,249657908,57.7425,-120.0,1.1037500000000002,1683816000,336022721,57.7425,0.0,1.1037500000000002,1683816000,336022721,-0.00873854125142494,-0.03674353309121836,213.9999320736096,0.9999956798730066,0.0026250804628376494,-0.0006219101598376719,-0.0011672256165490551,1683816000,441084568,57.733761458748575,-213.9999320736096,1.0670064669088029,0.7052475141990221,0.7089599385918877,0.00038559625732645814,-0.0012651100399465134,1683816001,139184524,57.7425,-22.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816001,140803390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683816001,226958909,135.0,1683816000,807990699,0,0,0
1683816001,849661894,57.7425,-120.0,1.1037500000000002,1683816001,336007184,57.7425,0.0,1.1037500000000002,1683816001,336007184,-0.008738964366679165,-0.036743437657848155,213.99993207359142,0.9999956798744741,0.0026250736714263623,-0.0006219403923688663,-0.0011672235245008384,1683816001,636774196,57.73376103563332,-213.99993207359142,1.0670065623421956,0.7052475190023129,0.7089599337906723,0.00038557340039715754,-0.0012651299382728525,1683816001,739311988,57.7425,-22.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816001,740901489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683816001,826400789,135.0,1683816001,807169793,0,0,0
1683816002,450056701,57.7425,-120.0,1.1037500000000002,1683816002,336013205,57.7425,0.0,1.1037500000000002,1683816002,336013205,-0.008702722781964715,-0.03496966412281769,213.999938333767,0.9999960446040099,0.0024858934119844764,-0.0006194805131188231,-0.0011607558627908577,1683816002,371165896,57.73376103563332,-213.99993207359142,1.0670065623421956,0.7052475190023129,0.7089599337906723,0.00038557340039715754,-0.0012651299382728525,1683816002,339318813,57.7425,-22.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816002,340754153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683816002,426356826,135.0,1683816001,807169793,0,0,0
1683816003,54438736,57.7425,-120.0,1.1037500000000002,1683816002,336013205,57.7425,0.0,1.1037500000000002,1683816002,336013205,-0.007435468187785421,-0.033582903855938644,213.99994397774623,0.9999963580158929,0.0023753833684190223,-0.000529043230019851,-0.0011668856258847775,1683816002,986411165,57.73379727721804,-213.999938333767,1.0687803358772023,0.7053461922102995,0.7088617763881419,0.0003827394702422153,-0.0012588172135206991,1683816002,939150412,57.7425,-21.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683816002,940906560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577425,0.0011037500000000001,1683816003,26336339,134.0,1683816002,806547225,0,0,0
