Timestamp sec,Timestamp nanosec,Target x,Target y,Target z, Target sec, Target nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,Sensor x,Sensor y,Sensor z,Sensor qw,Sensor qx,Sensor qy,Sensor qz,Sensor sec,Sensor nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J10,J11,J12,J20,J21,J22,J30,J31,J32,J40,J41,J42,J sec,J nanosec,Control x,Control y,Control z,Control sec,Control nanosec,Robot x,Robot z,Robot sec,Robot nanosec,Depth,Depth sec,Depth nanosec,Key,Key sec,Key nanosec
1683814580,284310495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814580,253794392,112.0,1683814580,260985617,0,0,0
1683814580,884372451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814580,853787501,112.0,1683814580,260985617,0,0,0
1683814581,484378532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814581,453786633,113.0,1683814581,260135648,0,0,0
1683814582,84367514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814582,53729278,113.0,1683814581,260135648,0,0,0
1683814582,684305189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814582,653718591,112.0,1683814582,259570698,0,0,0
1683814583,284373062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814583,253691045,113.0,1683814583,263179908,0,0,0
1683814583,884330264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814583,853667396,113.0,1683814583,263179908,0,0,0
1683814584,484336617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814584,453656744,113.0,1683814584,262415169,0,0,0
1683814585,84332448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814585,53649648,113.0,1683814584,262415169,0,0,0
1683814585,684305716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.74250000000001,1.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683814585,552863322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814585,653625580,112.0,1683814585,261907629,32.0,1683814585,121804114
1683814586,284366791,51.74250000000001,-120.0,1.1037500000000002,1683814585,740960653,51.74250000000001,0.0,1.1037500000000002,1683814585,740960653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.74250000000001,1.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683814586,152826420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814586,253585969,112.0,1683814586,265224112,0,0,0
1683814586,884302864,51.74250000000001,-120.0,1.1037500000000002,1683814586,740959406,51.74250000000001,0.0,1.1037500000000002,1683814586,740959406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.74250000000001,1.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683814586,752730372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814586,853568969,112.0,1683814586,265224112,0,0,0
1683814587,484346139,51.74250000000001,-120.0,1.1037500000000002,1683814586,740959406,51.74250000000001,0.0,1.1037500000000002,1683814586,740959406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.74250000000001,1.0,1.1037500000000002,1.0,0.0,0.0,0.0,1683814587,352799133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051742500000000004,0.0011037500000000001,1683814587,453564220,112.0,1683814587,264728618,0,0,0
